word,subtype,phonetic,phonetic_uk,phonetic_us,conflict_dialects,source_variants,uk_candidate_count,us_candidate_count
flexible,has_us_only_but_conflict,/ˈflɛksəbəl/,,/ˈflɛksəbəl/,uk,uk,4,1
tender,has_us_only_but_conflict,/ˈtɛndɚ/,,/ˈtɛndɚ/,uk,uk,16,1
documentary,no_safe_variant,/ˌdɒkjuːmˈɛntəɹɪ/,,,uk|us,uk|us,4,4
empire,has_us_only_but_conflict,/ˈɛmpaɪɚ/,,/ˈɛmpaɪɚ/,uk,uk,4,1
intimate,no_safe_variant,/ˈɪntɪmət/,,,us,us,0,3
runner,has_us_only_but_conflict,/ˈɹʌnɚ/,,/ˈɹʌnɚ/,uk,uk,2,1
sheer,has_us_only_but_conflict,/ˈʃɪɹ/,,/ˈʃɪɹ/,uk,uk,10,1
ruin,no_safe_variant,/ˈɹuːn/,,,uk|us,uk|us,4,2
concede,has_us_only_but_conflict,/kənˈsiːd/,,/kənˈsiːd/,uk,uk,2,1
calm,no_safe_variant,/kɑːm/,,,uk|us,uk|us,6,2
jewelry,no_safe_variant,/ˈdʒuːəlɹɪ/,,,us,us,0,3
tropical,has_us_only_but_conflict,/ˈtɹɑpɪkəl/,,/ˈtɹɑpɪkəl/,uk,uk,4,1
grasp,has_us_only_but_conflict,/ˈɡɹæsp/,,/ˈɡɹæsp/,uk,uk,4,1
collaboration,has_us_only_but_conflict,/kəˌlæbɚˈeɪʃən/,,/kəˌlæbɚˈeɪʃən/,uk,uk,2,1
bankruptcy,no_safe_variant,/ˈbæŋkrəptsɪ/,,,us,us,0,2
aunt,has_uk_only_but_conflict,/ɑːnt/,/ɔnt/,,us,us,1,2
hostile,no_safe_variant,/ˈhɒstaɪl/,,,uk|us,uk|us,4,2
tumor,has_us_only_but_conflict,/ˈtuːmɚ/,,/ˈtuːmɚ/,uk,uk,2,1
bug,has_us_only_but_conflict,/ˈbʌɡ/,,/ˈbʌɡ/,uk,uk,4,1
productivity,no_safe_variant,/ˌprəʊdʌkˈtɪvɪtɪ/,,,uk|us,uk|us,3,2
statute,has_us_only_but_conflict,/ˈstætʃut/,,/ˈstætʃut/,uk,uk,2,1
costume,no_safe_variant,/ˈkɒstjuːm/,,,uk|us,uk|us,4,2
accent,no_safe_variant,/ˈæksənt/,,,uk|us,uk|us,2,2
refrigerator,no_safe_variant,/ɹɪfɹˈɪdʒəɹˌeɪtə/,,,uk|us,uk|us,2,2
associated,no_safe_variant,/ɐsˈəʊsɪˌeɪtɪd/,,,uk|us,uk|us,4,2
withdrawal,no_safe_variant,/wɪθdɹˈɔːl/,,,us,us,0,2
input,has_us_only_but_conflict,/ˈɪnˌpʊt/,,/ˈɪnˌpʊt/,uk,uk,4,1
dilemma,has_us_only_but_conflict,/dɪˈlɛmə/,,/dɪˈlɛmə/,uk,uk,2,1
buddy,has_us_only_but_conflict,/ˈbʌdi/,,/ˈbʌdi/,uk,uk,8,1
sword,has_us_only_but_conflict,/ˈsɔɹd/,,/ˈsɔɹd/,uk,uk,6,1
ours,no_safe_variant,/aʊˈəz/,,,uk|us,uk|us,2,3
bow,no_safe_variant,/ˈbəʊ/,,,uk|us,uk|us,4,2
diabetes,has_us_only_but_conflict,/ˌdaɪəˈbiːtiz/,,/ˌdaɪəˈbiːtiz/,uk,uk,2,1
output,has_us_only_but_conflict,/ˈaʊtˌpʊt/,,/ˈaʊtˌpʊt/,uk,uk,4,1
extended,has_uk_only_but_conflict,/ɛkstˈɛndɪd/,/ɪkˈstɛndɪd/,,us,us,2,2
accuracy,has_us_only_but_conflict,/ˈækjɚəsi/,,/ˈækjɚəsi/,uk,uk,2,1
dynamics,has_us_only_but_conflict,/daɪˈnæmɪks/,,/daɪˈnæmɪks/,uk,uk,4,1
monument,has_uk_only_but_conflict,/ˈmɒnjuːmənt/,/ˈmɒnjʊmənt/,,us,us,2,2
o'clock,has_us_only_but_conflict,/əˈklɑk/,,/əˈklɑk/,uk,uk,2,1
mate,has_us_only_but_conflict,/ˈmeɪt/,,/ˈmeɪt/,uk,uk,12,1
oversee,has_us_only_but_conflict,/ˈoʊvɚˌsiː/,,/ˈoʊvɚˌsiː/,uk,uk,2,1
sentiment,no_safe_variant,/ˈsɛntɪmənt/,,,us,us,0,2
import,no_safe_variant,/ɪmpˈɔːt/,,,uk|us,uk|us,4,2
automatic,has_uk_only_but_conflict,/ˌɒːtəˈmætɪk/,/ˌɔːtəˈmætɪk/,,us,us,2,2
ridiculous,has_us_only_but_conflict,/ɹɪˈdɪkjələs/,,/ɹɪˈdɪkjələs/,uk,uk,2,1
softly,has_uk_only_but_conflict,/ˈsɒftlɪ/,/ˈsɒftli/,,us,us,1,2
rear,has_us_only_but_conflict,/ˈɹɪɹ/,,/ˈɹɪɹ/,uk,uk,14,1
shortage,no_safe_variant,/ˈʃɔːtɪdʒ/,,,us,us,0,2
romance,no_safe_variant,/rəʊˈmæns/,,,us,us,0,2
cooperate,no_safe_variant,/kəʊˈɒpəɹˌeɪt/,,,uk|us,uk|us,3,2
abstract,has_uk_only_but_conflict,/ˈæbstrækt/,/ˈæbˌstɹækt/,,us,uk|us,5,2
automobile,has_uk_only_but_conflict,/ˈɔːtəməbˌɪəl/,/ˈɔːtəməˌbiːl/,,us,us,3,2
artificial,has_us_only_but_conflict,/ˌɑɹtəˈfɪʃəl/,,/ˌɑɹtəˈfɪʃəl/,uk,uk,2,1
enroll,has_uk_only_but_conflict,/ɛnɹˈəʊl/,/ɪnˈɹəʊl/,,us,us,1,2
prohibit,has_us_only_but_conflict,/pɹoʊˈhɪbət/,,/pɹoʊˈhɪbət/,uk,uk,2,1
offering,has_uk_only_but_conflict,/ˈɒfəɹɪŋ/,/ˈɒfəɹɪŋ/,,us,us,2,2
disappointed,no_safe_variant,/ˌdɪsɐpˈɔɪntɪd/,,,us,us,0,2
scary,has_us_only_but_conflict,/ˈskɛɹi/,,/ˈskɛɹi/,uk,uk,4,1
inventory,has_us_only_but_conflict,/ˌɪnvənˈtɔɹi/,,/ˌɪnvənˈtɔɹi/,uk,uk,4,1
productive,no_safe_variant,/prəˈdʌktɪv/,,,us,us,0,3
gravity,no_safe_variant,/ˈgrævɪtɪ/,,,us,us,0,2
casual,no_safe_variant,/ˈkæʒjʊəl/,,,uk|us,uk|us,4,2
necessity,no_safe_variant,/nəsˈɛsɪtɪ/,,,us,us,0,2
automatically,no_safe_variant,/ˌɒːtəˈmætɪklɪ/,,,us,us,0,2
reception,no_safe_variant,/ɹɪsˈɛpʃən/,,,us,us,0,2
suffering,no_safe_variant,/ˈsʌfərɪŋ/,,,us,us,0,2
entity,no_safe_variant,/ˈɛntɪtɪ/,,,us,us,0,2
metaphor,has_us_only_but_conflict,/ˈmɛtəfɔɹ/,,/ˈmɛtəfɔɹ/,uk,uk,4,1
accounting,no_safe_variant,/ɐkˈaʊntɪŋ/,,,us,us,0,2
recipient,no_safe_variant,/ɹɪsˈɪpɪənt/,,,us,us,0,2
pizza,has_us_only_but_conflict,/ˈpiːtsə/,,/ˈpiːtsə/,uk,uk,2,1
therapist,no_safe_variant,/ˈθɛɹəpˌɪst/,,,us,us,0,2
eating,has_us_only_but_conflict,/ˈiːtɪŋ/,,/ˈiːtɪŋ/,uk,uk,6,1
practically,no_safe_variant,/ˈpræktɪklɪ/,,,us,us,0,2
reluctant,no_safe_variant,/rɪˈlʌktənt/,,,us,us,0,2
expertise,has_us_only_but_conflict,/ˌɛkspɚˈtiːz/,,/ˌɛkspɚˈtiːz/,uk,uk,4,1
bold,has_us_only_but_conflict,/ˈboʊld/,,/ˈboʊld/,uk,uk,6,1
bath,has_us_only_but_conflict,/ˈbæθ/,,/ˈbæθ/,uk,uk,6,1
exploration,no_safe_variant,/ɛksplɔːɹˈeɪʃən/,,,us,us,0,2
destination,has_uk_only_but_conflict,/ˌdɛstɪnˈeɪʃən/,/dɛstɪˈneɪʃən/,,us,us,1,2
reporting,no_safe_variant,/ɹɪpˈɔːtɪŋ/,,,us,us,0,2
pursuit,has_us_only_but_conflict,/pɚˈsuːt/,,/pɚˈsuːt/,uk,uk,2,1
teenage,has_us_only_but_conflict,/ˈtiːˌneɪdʒ/,,/ˈtiːˌneɪdʒ/,uk,uk,2,1
pit,has_us_only_but_conflict,/ˈpɪt/,,/ˈpɪt/,uk,uk,12,1
opera,has_us_only_but_conflict,/ˈɑpɹə/,,/ˈɑpɹə/,uk,uk,4,1
hers,no_safe_variant,/ˈhɜːz/,,,uk|us,uk|us,4,2
conscious,has_us_only_but_conflict,/ˈkɑnʃəs/,,/ˈkɑnʃəs/,uk,uk,4,1
businessman,no_safe_variant,/ˈbɪznɪsmæn/,,,uk|us,uk|us,2,2
oxygen,no_safe_variant,/ˈɒksɪdʒən/,,,uk|us,uk|us,2,2
crawl,has_us_only_but_conflict,/ˈkɹɔl/,,/ˈkɹɔl/,uk,uk,6,1
liberty,has_us_only_but_conflict,/ˈlɪbɚˌtiː/,,/ˈlɪbɚˌtiː/,uk,uk,2,1
diagnose,has_us_only_but_conflict,/ˌdaɪəɡˈnoʊs/,,/ˌdaɪəɡˈnoʊs/,uk,uk,2,1
carbohydrate,has_uk_only_but_conflict,/ˌkɑːbəʊˈhaɪdreɪt/,/kɑːbəʊˈhaɪdɹeɪt/,,us,us,1,2
anxious,no_safe_variant,/ˈæŋʃəs/,,,us,us,0,2
precise,no_safe_variant,/pɹɪsˈaɪs/,,,us,us,0,2
rider,has_us_only_but_conflict,/ˈɹaɪdɚ/,,/ˈɹaɪdɚ/,uk,uk,2,1
historically,has_uk_only_but_conflict,/hɪsˈtɔrɪkəlɪ/,/hɪˈstɒɹɪkli/,,us,us,1,2
exit,no_safe_variant,/ˈɛɡzɪt/,,,uk|us,uk|us,6,2
compensation,has_us_only_but_conflict,/ˌkɑmpənˈseɪʃən/,,/ˌkɑmpənˈseɪʃən/,uk,uk,2,1
traveler,no_safe_variant,/ˈtrævlə/,,,us,us,0,2
forehead,has_us_only_but_conflict,/ˈfɔɹhɛd/,,/ˈfɔɹhɛd/,uk,uk,4,1
promotion,has_uk_only_but_conflict,/pɹəmˈəʊʃən/,/pɹəˈməʊʃn̩/,,us,us,1,2
theoretical,has_us_only_but_conflict,/ˌθiːɚˈɛtɪkəl/,,/ˌθiːɚˈɛtɪkəl/,uk,uk,2,1
resume,has_uk_only_but_conflict,/ɹɪzjˈuːm/,/ɹɪˈzjuːmeɪ/,,us,us,1,3
fluid,no_safe_variant,/ˈfluːd/,,,uk|us,uk|us,4,2
rebel,no_safe_variant,/ˈɹɛbəl/,,,us,us,0,2
signature,has_us_only_but_conflict,/ˈsɪɡnətʃɚ/,,/ˈsɪɡnətʃɚ/,uk,uk,6,1
technological,has_us_only_but_conflict,/ˌtɛknəˈlɑdʒɪkəl/,,/ˌtɛknəˈlɑdʒɪkəl/,uk,uk,2,1
relieve,no_safe_variant,/ɹɪlˈiːv/,,,us,us,0,2
complexity,no_safe_variant,/kəmplˈɛksɪtɪ/,,,us,us,0,2
bureau,has_us_only_but_conflict,/ˈbjʊɹoʊ/,,/ˈbjʊɹoʊ/,uk,uk,2,1
exclusive,has_us_only_but_conflict,/ɪkˈskluːsɪv/,,/ɪkˈskluːsɪv/,uk,uk,4,1
behavioral,has_uk_only_but_conflict,/bɪhˈeɪvjəɹəl/,/bɪˈheɪvjəɹəl/,,us,us,1,2
unity,no_safe_variant,/ˈjuːnɪtɪ/,,,uk|us,uk|us,2,2
genuine,no_safe_variant,/ˈdʒɛnjuːn/,,,uk|us,uk|us,2,2
doctrine,has_uk_only_but_conflict,/ˈdɒktɹɪn/,/ˈdɒktɹɪn/,,us,us,1,2
reserve,has_uk_only_but_conflict,/ɹɪzˈɜːv/,/ɹɪˈzɜːv/,,us,us,2,2
apologize,has_us_only_but_conflict,/əˈpɑləˌdʒaɪz/,,/əˈpɑləˌdʒaɪz/,uk,uk,2,1
praise,has_us_only_but_conflict,/ˈpɹeɪz/,,/ˈpɹeɪz/,uk,uk,4,1
accommodate,has_us_only_but_conflict,/əˈkɑməˌdeɪt/,,/əˈkɑməˌdeɪt/,uk,uk,4,1
wherever,has_uk_only_but_conflict,/weəɹˈɛvə/,/wɛəˈɹɛvə/,,us,us,2,2
republic,no_safe_variant,/rɪˈpʌblɪk/,,,uk|us,uk|us,2,2
traditionally,no_safe_variant,/tɹɐdˈɪʃənəlɪ/,,,us,us,0,2
festival,has_uk_only_but_conflict,/ˈfɛstɪvəl/,/ˈfɛstɪvl̩/,,us,us,2,2
particle,has_uk_only_but_conflict,/ˈpɑːtɪkl/,/ˈpɑːtɪkl̩/,,us,us,1,2
towel,no_safe_variant,/ˈtaʊəl/,,,uk|us,uk|us,4,2
convict,has_uk_only_but_conflict,/ˈkɒnvɪkt/,/ˈkɒnvɪkt/,,us,us,1,2
colony,has_us_only_but_conflict,/ˈkɑləni/,,/ˈkɑləni/,uk,uk,4,1
retired,has_uk_only_but_conflict,/ɹɪtˈaɪəd/,/ɹɪˈtaɪəd/,,us,us,2,3
trigger,has_us_only_but_conflict,/ˈtɹɪɡɚ/,,/ˈtɹɪɡɚ/,uk,uk,9,1
transmission,no_safe_variant,/trænsˈmɪʃən/,,,us,us,0,2
behave,has_us_only_but_conflict,/bɪˈheɪv/,,/bɪˈheɪv/,uk,uk,2,1
innovation,no_safe_variant,/ˌɪnəvˈeɪʃən/,,,us,us,0,2
endure,no_safe_variant,/ɛndjˈʊə/,,,us,us,0,2
uncomfortable,has_us_only_but_conflict,/ənˈkʌmfɚtəbəl/,,/ənˈkʌmfɚtəbəl/,uk,uk,2,1
database,no_safe_variant,/ˈdeɪtəbˌeɪs/,,,uk|us,uk|us,4,2
domain,has_us_only_but_conflict,/doʊˈmeɪn/,,/doʊˈmeɪn/,uk,uk,2,1
re,has_uk_only_but_conflict,/ˈɹiː/,/ɹiː/,,us,us,1,2
suck,has_us_only_but_conflict,/ˈsʌk/,,/ˈsʌk/,uk,uk,4,1
privilege,no_safe_variant,/ˈpɹɪvɪlɪdʒ/,,,us,us,0,4
hurry,has_us_only_but_conflict,/ˈhɝi/,,/ˈhɝi/,uk,uk,4,1
warrior,has_uk_only_but_conflict,/ˈwɒɹɪə/,/ˈwɒɹiə/,,us,us,1,2
announcement,no_safe_variant,/ɐnˈaʊnsmənt/,,,us,us,0,2
forgive,no_safe_variant,/fəɡˈɪv/,,,us,us,0,2
consult,has_us_only_but_conflict,/kənˈsʌlt/,,/kənˈsʌlt/,uk,uk,2,1
bitter,has_us_only_but_conflict,/ˈbɪtɚ/,,/ˈbɪtɚ/,uk,uk,15,1
recession,no_safe_variant,/ɹɪsˈɛʃən/,,,us,us,0,2
integration,has_uk_only_but_conflict,/ˌɪntɪɡɹˈeɪʃən/,/ˌɪntɪˈɡɹeɪʃən/,,us,us,1,2
herb,no_safe_variant,/ˈhɜːb/,,,us,us,0,2
overwhelming,no_safe_variant,/ˌəʊvəwˈɛlmɪŋ/,,,us,us,0,2
inevitable,has_us_only_but_conflict,/ˌɪˈnɛvətəbəl/,,/ˌɪˈnɛvətəbəl/,uk,uk,4,1
fraud,has_us_only_but_conflict,/ˈfɹɔd/,,/ˈfɹɔd/,uk,uk,4,1
inspector,has_us_only_but_conflict,/ˌɪnˈspɛktɚ/,,/ˌɪnˈspɛktɚ/,uk,uk,2,1
plain,has_us_only_but_conflict,/ˈpleɪn/,,/ˈpleɪn/,uk,uk,14,1
effectiveness,no_safe_variant,/ɪfˈɛktɪvnəs/,,,us,us,0,2
cloth,has_us_only_but_conflict,/ˈklɔθ/,,/ˈklɔθ/,uk,uk,3,1
trap,has_us_only_but_conflict,/ˈtɹæp/,,/ˈtɹæp/,uk,uk,10,1
swallow,has_uk_only_but_conflict,/ˈswɒləʊ/,/ˈswɒləʊ/,,us,us,3,2
sandwich,no_safe_variant,/ˈsændwɪtʃ/,,,uk|us,uk|us,6,3
dose,has_us_only_but_conflict,/ˈdoʊs/,,/ˈdoʊs/,uk,uk,4,1
korean,no_safe_variant,/kɔɹˈiːən/,,,us,us,0,3
allegation,has_us_only_but_conflict,/ˌæləˈɡeɪʃən/,,/ˌæləˈɡeɪʃən/,uk,uk,2,1
administrative,has_us_only_but_conflict,/ədˈmɪnəˌstɹeɪtɪv/,,/ədˈmɪnəˌstɹeɪtɪv/,uk,uk,2,1
reliable,no_safe_variant,/ɹɪlˈaɪəbəl/,,,us,us,0,2
humanity,no_safe_variant,/hjuːˈmænɪtɪ/,,,us,us,0,2
reverse,has_uk_only_but_conflict,/ɹɪvˈɜːs/,/ɹɪˈvɜːs/,,us,us,4,2
fold,has_us_only_but_conflict,/ˈfoʊld/,,/ˈfoʊld/,uk,uk,20,1
estimated,no_safe_variant,/ˈɛstɪmˌeɪtɪd/,,,us,us,0,2
weakness,has_us_only_but_conflict,/ˈwiːknəs/,,/ˈwiːknəs/,uk,uk,2,1
excuse,no_safe_variant,/ɛkskjˈuːs/,,,uk|us,uk|us,4,2
corridor,no_safe_variant,/ˈkɒɹɪdˌɔː/,,,uk|us,uk|us,2,2
entitle,no_safe_variant,/ɛntˈaɪtəl/,,,uk|us,uk|us,2,2
integrity,no_safe_variant,/ɪntˈɛɡɹɪtɪ/,,,us,us,0,2
midnight,has_us_only_but_conflict,/ˈmɪdˌnaɪt/,,/ˈmɪdˌnaɪt/,uk,uk,4,1
export,has_us_only_but_conflict,/ˈɛkspɔɹt/,,/ˈɛkspɔɹt/,uk,uk,2,1
acceptance,no_safe_variant,/ɐksˈɛptəns/,,,us,us,0,2
integrate,has_uk_only_but_conflict,/ˈɪntɪɡɹˌeɪt/,/ˈɪntɪɡɹeɪt/,,us,us,2,2
bare,has_us_only_but_conflict,/ˈbɛɹ/,,/ˈbɛɹ/,uk,uk,10,1
flour,no_safe_variant,/ˈflaʊə/,,,uk|us,uk|us,4,2
compound,has_uk_only_but_conflict,/ˈkɒmpaʊnd/,/ˈkɒmpaʊnd/,,us,uk|us,5,2
excited,no_safe_variant,/ɛksˈaɪtɪd/,,,us,us,0,2
acceptable,no_safe_variant,/ɐksˈɛptəbəl/,,,us,us,0,2
surgeon,has_uk_only_but_conflict,/ˈsɜːdʒən/,/ˈsɜːd͡ʒən/,,us,us,1,2
combat,no_safe_variant,/ˈkɒmbæt/,,,uk|us,uk|us,5,2
northwest,has_us_only_but_conflict,/ˌnɔɹˈθwɛst/,,/ˌnɔɹˈθwɛst/,uk,uk,6,1
receiver,has_uk_only_but_conflict,/ɹɪsˈiːvə/,/ɹɪˈsiːvə/,,us,us,1,3
counseling,no_safe_variant,/ˈkaʊnsəlɪŋ/,,,us,us,0,2
gentle,has_uk_only_but_conflict,/ˈdʒɛntəl/,/ˈdʒɛntl̩/,,us,us,3,2
reward,no_safe_variant,/ɹɪwˈɔːd/,,,uk|us,uk|us,4,2
related,no_safe_variant,/ɹɪlˈeɪtɪd/,,,us,us,0,3
resign,has_uk_only_but_conflict,/ɹɪzˈaɪn/,/ɹɪˈzaɪn/,,us,us,1,3
remark,no_safe_variant,/rɪˈmɑːk/,,,uk|us,uk|us,4,2
upset,has_uk_only_but_conflict,/ʌpˈset/,/ʌpˈsɛt/,,us,uk|us,3,2
adolescent,no_safe_variant,/ˌædəʊˈlesənt/,,,us,us,0,2
hypothesis,has_us_only_but_conflict,/haɪˈpɑθəsəs/,,/haɪˈpɑθəsəs/,uk,uk,3,1
decrease,no_safe_variant,/ˈdiːkɹiːs/,,,us,us,0,2
surprisingly,no_safe_variant,/səpɹˈaɪzɪŋlɪ/,,,us,us,0,2
inquiry,has_uk_only_but_conflict,/ɪŋkwˈaɪəɹɪ/,/ɪnˈkwaɪəɹi/,,us,us,1,2
dramatically,no_safe_variant,/drəˈmætɪklɪ/,,,us,us,0,2
abroad,has_us_only_but_conflict,/əˈbɹɔd/,,/əˈbɹɔd/,uk,uk,8,1
captain,has_us_only_but_conflict,/ˈkæptən/,,/ˈkæptən/,uk,uk,4,1
attribute,no_safe_variant,/ˈatɹɪbjˌuːt/,,,uk|us,uk|us,2,2
sacred,no_safe_variant,/ˈseɪkɹɪd/,,,us,us,0,2
coal,has_us_only_but_conflict,/ˈkoʊl/,,/ˈkoʊl/,uk,uk,6,1
occupation,has_us_only_but_conflict,/ˌɑkjəˈpeɪʃən/,,/ˌɑkjəˈpeɪʃən/,uk,uk,2,1
courage,no_safe_variant,/ˈkʌrɪdʒ/,,,uk|us,uk|us,4,2
recording,no_safe_variant,/ɹɪkˈɔːdɪŋ/,,,us,us,0,2
recruit,has_uk_only_but_conflict,/ɹɪkɹˈuːt/,/ɹɪˈkɹuːt/,,us,us,2,3
concrete,no_safe_variant,/ˈkɒŋkɹiːt/,,,uk|us,uk|us,10,2
blanket,no_safe_variant,/ˈblæŋkɪt/,,,us,us,0,2
grocery,no_safe_variant,/ˈɡɹəʊsəɹɪ/,,,us,us,0,2
intensity,no_safe_variant,/ɪntˈɛnsɪtɪ/,,,us,us,0,2
piano,no_safe_variant,/pɪˈɑːnəʊ/,,,uk|us,uk|us,10,2
adequate,has_uk_only_but_conflict,/ˈædɪkwət/,/ˈædɪkwət/,,us,us,1,2
awful,no_safe_variant,/ˈɔːfəl/,,,uk|us,uk|us,10,2
frequent,no_safe_variant,/ˈfɹiːkwənt/,,,uk|us,uk|us,2,2
carrier,has_uk_only_but_conflict,/ˈkærɪə/,/ˈkaɹɪjə/,,us,us,1,2
moderate,has_uk_only_but_conflict,/ˈmɒdəɹət/,/ˈmɒdəɹət/,,us,uk|us,3,2
portray,has_us_only_but_conflict,/pɔɹˈtɹeɪ/,,/pɔɹˈtɹeɪ/,uk,uk,2,1
worried,has_us_only_but_conflict,/ˈwɝid/,,/ˈwɝid/,uk,uk,4,1
competitor,no_safe_variant,/kəmpˈɛtɪtə/,,,us,us,0,2
basket,has_us_only_but_conflict,/ˈbæskət/,,/ˈbæskət/,uk,uk,6,1
discourse,has_us_only_but_conflict,/ˈdɪskɔɹs/,,/ˈdɪskɔɹs/,uk,uk,2,1
running,has_us_only_but_conflict,/ˈɹʌnɪŋ/,,/ˈɹʌnɪŋ/,uk,uk,15,1
lung,has_us_only_but_conflict,/ˈlʌŋ/,,/ˈlʌŋ/,uk,uk,3,1
physically,no_safe_variant,/ˈfɪzɪklɪ/,,,us,us,0,2
gifted,no_safe_variant,/ˈɡɪftɪd/,,,us,us,0,2
summit,has_uk_only_but_conflict,/ˈsʌmɪt/,/ˈsʌmɪt/,,us,us,3,2
province,no_safe_variant,/ˈpɹɒvɪns/,,,uk|us,uk|us,2,2
twelve,has_us_only_but_conflict,/ˈtwɛlv/,,/ˈtwɛlv/,uk,uk,4,1
comedy,has_us_only_but_conflict,/ˈkɑmədi/,,/ˈkɑmədi/,uk,uk,2,1
mortgage,no_safe_variant,/ˈmɔːɡɪdʒ/,,,uk|us,uk|us,4,2
collapse,has_us_only_but_conflict,/kəˈlæps/,,/kəˈlæps/,uk,uk,4,1
garage,has_us_only_but_conflict,/ɡɚˈɑʒ/,,/ɡɚˈɑʒ/,uk,uk,6,1
operating,has_uk_only_but_conflict,/ˈɔpəreɪtɪŋ/,/ˈɒpəɹeɪtɪŋ/,,us,us,3,2
institutional,has_us_only_but_conflict,/ˌɪnstɪˈtuːʃənəl/,,/ˌɪnstɪˈtuːʃənəl/,uk,uk,4,1
wound,has_uk_only_but_conflict,/ˈwuːnd/,/ˈwaʊ̯nd/,,us,us,2,2
shrug,has_us_only_but_conflict,/ˈʃɹʌɡ/,,/ˈʃɹʌɡ/,uk,uk,4,1
nut,has_us_only_but_conflict,/ˈnʌt/,,/ˈnʌt/,uk,uk,8,1
economics,has_uk_only_but_conflict,/ˌiːkənˈɒmɪks/,/ˌiːkəˈnɒmɪks/,,us,us,2,2
hungry,has_us_only_but_conflict,/ˈhʌŋɡɹi/,,/ˈhʌŋɡɹi/,uk,uk,2,1
heritage,no_safe_variant,/ˈhɛɹɪtɪdʒ/,,,us,us,0,2
absolute,has_us_only_but_conflict,/ˈæbsəˌluːt/,,/ˈæbsəˌluːt/,uk,uk,8,1
versus,no_safe_variant,/ˈvɜːsɪz/,,,uk|us,uk|us,2,2
yours,no_safe_variant,/ˈjɔːz/,,,uk|us,uk|us,2,3
edition,no_safe_variant,/ɪdˈɪʃən/,,,us,us,0,2
temporary,has_us_only_but_conflict,/ˈtɛmpɚˌɛɹi/,,/ˈtɛmpɚˌɛɹi/,uk,uk,4,1
consumption,no_safe_variant,/kənˈsʌmpʃən/,,,us,us,0,2
orange,no_safe_variant,/ˈɒɹɪndʒ/,,,uk|us,uk|us,12,2
overlook,has_us_only_but_conflict,/ˈoʊvɚˌlʊk/,,/ˈoʊvɚˌlʊk/,uk,uk,2,1
cotton,no_safe_variant,/ˈkɒtən/,,,uk|us,uk|us,6,2
auto,has_us_only_but_conflict,/ˈɔtoʊ/,,/ˈɔtoʊ/,uk,uk,8,1
differently,no_safe_variant,/ˈdɪfɹəntlɪ/,,,us,us,0,2
absorb,has_us_only_but_conflict,/əbˈzɔɹb/,,/əbˈzɔɹb/,uk,uk,2,1
cholesterol,no_safe_variant,/kəlˈɛstəɹˌɒl/,,,us,us,0,2
downtown,has_us_only_but_conflict,/ˈdaʊnˈtaʊn/,,/ˈdaʊnˈtaʊn/,uk,uk,6,1
curious,has_us_only_but_conflict,/ˈkjʊɹiəs/,,/ˈkjʊɹiəs/,uk,uk,2,1
agricultural,has_uk_only_but_conflict,/ˌægrɪˈkʌltʃərəl/,/ˌæɡɹɪˈkʌltjʊəɹəl/,,us,us,2,2
helicopter,has_us_only_but_conflict,/ˈhɛlɪˌkɑptɚ/,,/ˈhɛlɪˌkɑptɚ/,uk,uk,4,1
islam,no_safe_variant,/ˈɪzlɑːm/,,,us,us,0,3
narrative,has_uk_only_but_conflict,/ˈnærətɪv/,/ˈnæɹətɪv/,,us,us,2,2
desperate,no_safe_variant,/ˈdɛspəɹət/,,,us,us,0,2
controversial,has_us_only_but_conflict,/ˌkɑntɹəˈvɝʃəl/,,/ˌkɑntɹəˈvɝʃəl/,uk,uk,4,1
ratio,has_us_only_but_conflict,/ˈɹeɪʃiˌoʊ/,,/ˈɹeɪʃiˌoʊ/,uk,uk,6,1
barrel,has_uk_only_but_conflict,/ˈbærəl/,/ˈbæɹəɫ/,,us,us,2,2
tennis,has_uk_only_but_conflict,/ˈtɛnɪs/,/ˈtɛnɪs/,,us,us,2,2
sophisticated,no_safe_variant,/səfˈɪstɪkˌeɪtɪd/,,,us,us,0,2
maintenance,no_safe_variant,/ˈmeɪntənəns/,,,us,us,0,2
contest,has_uk_only_but_conflict,/ˈkɒntɛst/,/kənˈtɛst/,,us,uk|us,4,2
privacy,has_us_only_but_conflict,/ˈpɹaɪvəsi/,,/ˈpɹaɪvəsi/,uk,uk,4,1
resemble,no_safe_variant,/ɹɪzˈɛmbəl/,,,uk|us,uk|us,2,2
impress,no_safe_variant,/ɪmpɹˈɛs/,,,us,us,0,2
friendship,no_safe_variant,/ˈfɹɛndʃɪp/,,,us,us,0,2
educate,no_safe_variant,/ˈɛdʒuːkˌeɪt/,,,us,us,0,2
admission,has_uk_only_but_conflict,/ɐdmˈɪʃən/,/ædˈmɪʃn̩/,,us,us,1,2
rapid,has_uk_only_but_conflict,/ˈræpɪd/,/ˈɹæpɪd/,,us,us,3,2
preference,no_safe_variant,/ˈpɹɛfɹəns/,,,us,us,0,2
given,no_safe_variant,/ˈɡɪvən/,,,us,us,0,2
besides,has_uk_only_but_conflict,/bɪsˈaɪdz/,/bɪˈsaɪdz/,,us,us,2,2
tobacco,has_us_only_but_conflict,/təˈbæˌkoʊ/,,/təˈbæˌkoʊ/,uk,uk,4,1
consume,has_us_only_but_conflict,/kənˈsuːm/,,/kənˈsuːm/,uk,uk,2,1
